394931.000, 602.605000, -717.770000, 567.202000, 0.010, 0.012, 0.025
394932.000, 606.326000, -716.911000, 566.350000, 0.010, 0.012, 0.025
394933.000, 609.737000, -715.929000, 565.736000, 0.010, 0.012, 0.025
394934.000, 613.156000, -714.983000, 564.942000, 0.010, 0.012, 0.025
394935.000, 616.364000, -714.066000, 564.039000, 0.010, 0.012, 0.025
394936.000, 619.394000, -713.069000, 563.069000, 0.010, 0.012, 0.025
394937.000, 622.371000, -712.021000, 561.937000, 0.010, 0.012, 0.025
394938.000, 625.597000, -710.895000, 560.576000, 0.010, 0.012, 0.025
394939.000, 628.999000, -709.652000, 559.450000, 0.010, 0.012, 0.025
394940.000, 632.613000, -708.380000, 558.381000, 0.010, 0.012, 0.025
394941.000, 636.483000, -707.203000, 557.019000, 0.010, 0.012, 0.025
394942.000, 640.621000, -706.077000, 555.685000, 0.010, 0.012, 0.025
394943.000, 644.900000, -704.868000, 554.458000, 0.010, 0.012, 0.025
394944.000, 649.404000, -703.417000, 553.320000, 0.010, 0.012, 0.025
394945.000, 653.798000, -701.554000, 552.203000, 0.010, 0.012, 0.025
394946.000, 658.429000, -699.901000, 551.385000, 0.010, 0.012, 0.025
394947.000, 662.929000, -698.607000, 550.784000, 0.010, 0.012, 0.025
394948.000, 666.959000, -697.191000, 550.641000, 0.010, 0.012, 0.025
394949.000, 670.952000, -695.960000, 550.452000, 0.010, 0.012, 0.025
394950.000, 674.954000, -695.131000, 550.131000, 0.010, 0.012, 0.025
394951.000, 678.730000, -694.438000, 549.874000, 0.010, 0.012, 0.025
394952.000, 682.357000, -693.715000, 549.576000, 0.010, 0.012, 0.025
394953.000, 685.894000, -693.133000, 548.982000, 0.010, 0.012, 0.025
394954.000, 689.054000, -692.670000, 548.188000, 0.010, 0.012, 0.025
394955.000, 692.061000, -692.136000, 547.488000, 0.010, 0.012, 0.025
394956.000, 695.054000, -691.580000, 546.624000, 0.010, 0.012, 0.025
394957.000, 697.875000, -690.993000, 545.582000, 0.010, 0.012, 0.025
394958.000, 700.804000, -690.368000, 544.643000, 0.010, 0.012, 0.025
394959.000, 703.610000, -689.648000, 543.768000, 0.010, 0.012, 0.025
394960.000, 706.506000, -688.978000, 542.785000, 0.010, 0.012, 0.025
394961.000, 709.361000, -688.352000, 541.372000, 0.010, 0.012, 0.025
394962.000, 712.294000, -687.600000, 539.980000, 0.010, 0.012, 0.025
